Ligand_SMILES,Decoy_SMILES,Actividad,psmis
CC[NH+](CC)Cc1cc(ccc1O)Nc2cc[nH+]c3c2ccc(c3)Cl,C[NH2+][C@H](Cc1ccc(cc1)Br)c2cccc3c2cc[nH+]c3,0,[R][N+]([R])([R])[R]
CC[NH+](CC)Cc1cc(ccc1O)Nc2cc[nH+]c3c2ccc(c3)Cl,C[NH2+][C@H](Cc1ccc(cc1)Br)c2cccc3c2cc[nH+]c3,0,[R]Br
CC[NH+](CC)Cc1cc(ccc1O)Nc2cc[nH+]c3c2ccc(c3)Cl,C[NH2+][C@H](Cc1ccc(cc1)Br)c2cccc3c2cc[nH+]c3,0,[Nar]
CC[NH+](CC)Cc1cc(ccc1O)Nc2cc[nH+]c3c2ccc(c3)Cl,CCC[NH2+][C@H](Cc1c(ccs1)Br)C(C)(C)[NH+](C)C,0,[R]Br
CC[NH+](CC)Cc1cc(ccc1O)Nc2cc[nH+]c3c2ccc(c3)Cl,CCC[NH2+][C@H](Cc1c(ccs1)Br)C(C)(C)[NH+](C)C,0,[R][N+]([R])([R])[R]
CC[NH+](CC)Cc1cc(ccc1O)Nc2cc[nH+]c3c2ccc(c3)Cl,CCC[NH2+][C@H](Cc1c(ccs1)Br)C(C)(C)[NH+](C)C,0,[R][N+]([R])([R])[R]
CC[NH+](CC)Cc1cc(ccc1O)Nc2cc[nH+]c3c2ccc(c3)Cl,CCC[NH2+][C@H](Cc1c(ccs1)Br)C(C)(C)[NH+](C)C,0,[Sar]
C/C(=N/[C@H]1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)OC)OC)OC)OC)/O,Cc1c(c2cc(ccc2o1)OC)/C(=N/S(=O)(=O)c3cccc4c3cc[nH+]c4)/[O-],0,[R]O[R]
C/C(=N/[C@H]1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)OC)OC)OC)OC)/O,Cc1c(c2cc(ccc2o1)OC)/C(=N/S(=O)(=O)c3cccc4c3cc[nH+]c4)/[O-],0,O=S(=O)([R])N=C[O-]
C/C(=N/[C@H]1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)OC)OC)OC)OC)/O,Cc1c(c2cc(ccc2o1)OC)/C(=N/S(=O)(=O)c3cccc4c3cc[nH+]c4)/[O-],0,[Oar]
C/C(=N/[C@H]1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)OC)OC)OC)OC)/O,Cc1c(c2cc(ccc2o1)OC)/C(=N/S(=O)(=O)c3cccc4c3cc[nH+]c4)/[O-],0,[Nar]
COc1cc2c(cc1/N=C(\C=C\C[NH+]3CCCCC3)/O)c(ncn2)Nc4ccc(c(c4)Cl)F,Cc1c2cc(c(c(c2oc(=O)c1CC(=O)OC)C[NH2+]CCc3ccc(cc3)Cl)O)Cl,0,O=[Car]
COc1cc2c(cc1/N=C(\C=C\C[NH+]3CCCCC3)/O)c(ncn2)Nc4ccc(c(c4)Cl)F,Cc1c2cc(c(c(c2oc(=O)c1CC(=O)OC)C[NH2+]CCc3ccc(cc3)Cl)O)Cl,0,O=C([R])O[R]
COc1cc2c(cc1/N=C(\C=C\C[NH+]3CCCCC3)/O)c(ncn2)Nc4ccc(c(c4)Cl)F,Cc1c2cc(c(c(c2oc(=O)c1CC(=O)OC)C[NH2+]CCc3ccc(cc3)Cl)O)Cl,0,[R][N+]([R])([R])[R]
COc1cc2c(cc1/N=C(\C=C\C[NH+]3CCCCC3)/O)c(ncn2)Nc4ccc(c(c4)Cl)F,Cc1c2cc(c(c(c2oc(=O)c1CC(=O)OC)C[NH2+]CCc3ccc(cc3)Cl)O)Cl,0,Cl[R]
COc1cc2c(cc1/N=C(\C=C\C[NH+]3CCCCC3)/O)c(ncn2)Nc4ccc(c(c4)Cl)F,Cc1c2cc(c(c(c2oc(=O)c1CC(=O)OC)C[NH2+]CCc3ccc(cc3)Cl)O)Cl,0,O[Car]
COc1cc2c(cc1/N=C(\C=C\C[NH+]3CCCCC3)/O)c(ncn2)Nc4ccc(c(c4)Cl)F,Cc1c2cc(c(c(c2oc(=O)c1CC(=O)OC)C[NH2+]CCc3ccc(cc3)Cl)O)Cl,0,Cl[R]
COc1cc2c(cc1/N=C(\C=C\C[NH+]3CCCCC3)/O)c(ncn2)Nc4ccc(c(c4)Cl)F,Cc1c2cc(c(c(c2oc(=O)c1CC(=O)OC)C[NH2+]CCc3ccc(cc3)Cl)O)Cl,0,[Oar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1C[NH2+]CC[NH+](C1)C2(CCC3(CC2)OCCO3)C(=O)N,0,[R][N+]([R])([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1C[NH2+]CC[NH+](C1)C2(CCC3(CC2)OCCO3)C(=O)N,0,[R][N+]([R])([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1C[NH2+]CC[NH+](C1)C2(CCC3(CC2)OCCO3)C(=O)N,0,[R]OCO[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1C[NH2+]CC[NH+](C1)C2(CCC3(CC2)OCCO3)C(=O)N,0,O=C([R])N([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1CC1C(=O)NC[C@@H]2[C@H]([C@@H](CO2)[NH2+]C3CC[NH2+]CC3)O,0,O=C([R])N([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1CC1C(=O)NC[C@@H]2[C@H]([C@@H](CO2)[NH2+]C3CC[NH2+]CC3)O,0,[R]O[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1CC1C(=O)NC[C@@H]2[C@H]([C@@H](CO2)[NH2+]C3CC[NH2+]CC3)O,0,[R][N+]([R])([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1CC1C(=O)NC[C@@H]2[C@H]([C@@H](CO2)[NH2+]C3CC[NH2+]CC3)O,0,[R][N+]([R])([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1CC1C(=O)NC[C@@H]2[C@H]([C@@H](CO2)[NH2+]C3CC[NH2+]CC3)O,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1CN(CCC1C[NH+]2CCOCC2)C(=O)CNC(=O)C[NH3+],0,O=C([R])N([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1CN(CCC1C[NH+]2CCOCC2)C(=O)CNC(=O)C[NH3+],0,[R][N+]([R])([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1CN(CCC1C[NH+]2CCOCC2)C(=O)CNC(=O)C[NH3+],0,[R]O[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1CN(CCC1C[NH+]2CCOCC2)C(=O)CNC(=O)C[NH3+],0,O=C([R])N([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1CN(CCC1C[NH+]2CCOCC2)C(=O)CNC(=O)C[NH3+],0,[R][N+]([R])([R])[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1C[NH+](CCC1C[NH3+])CC(=O)N[C@H]2CS(=O)(=O)C[C@H]2Cl,0,[R][N+]([R])([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1C[NH+](CCC1C[NH3+])CC(=O)N[C@H]2CS(=O)(=O)C[C@H]2Cl,0,[R][N+]([R])([R])[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1C[NH+](CCC1C[NH3+])CC(=O)N[C@H]2CS(=O)(=O)C[C@H]2Cl,0,O=C([R])N([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1C[NH+](CCC1C[NH3+])CC(=O)N[C@H]2CS(=O)(=O)C[C@H]2Cl,0,O=S(=O)([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1C[NH+](CCC1C[NH3+])CC(=O)N[C@H]2CS(=O)(=O)C[C@H]2Cl,0,Cl[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1CC(C1)(CC(=O)N2CCC[NH+](CC2)CC(=O)N)[NH3+],0,O=C([R])N([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1CC(C1)(CC(=O)N2CCC[NH+](CC2)CC(=O)N)[NH3+],0,[R][N+]([R])([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1CC(C1)(CC(=O)N2CCC[NH+](CC2)CC(=O)N)[NH3+],0,O=C([R])N([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1CC(C1)(CC(=O)N2CCC[NH+](CC2)CC(=O)N)[NH3+],0,[R][N+]([R])([R])[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12C[NH+]3CC(C1O)(C[NH+](C2)C3[C@H]([C@H]([C@H]([C@H](CO)O)O)O)O)C,0,[R][N+]([R])([R])C[N+]([R])([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12C[NH+]3CC(C1O)(C[NH+](C2)C3[C@H]([C@H]([C@H]([C@H](CO)O)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12C[NH+]3CC(C1O)(C[NH+](C2)C3[C@H]([C@H]([C@H]([C@H](CO)O)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12C[NH+]3CC(C1O)(C[NH+](C2)C3[C@H]([C@H]([C@H]([C@H](CO)O)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12C[NH+]3CC(C1O)(C[NH+](C2)C3[C@H]([C@H]([C@H]([C@H](CO)O)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12C[NH+]3CC(C1O)(C[NH+](C2)C3[C@H]([C@H]([C@H]([C@H](CO)O)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12C[NH+]3CC(C1O)(C[NH+](C2)C3[C@H]([C@H]([C@H]([C@H](CO)O)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12C[NH+]3CC(C1O)(C[NH+](C2)C3[C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)C,0,[R][N+]([R])([R])C[N+]([R])([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12C[NH+]3CC(C1O)(C[NH+](C2)C3[C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12C[NH+]3CC(C1O)(C[NH+](C2)C3[C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12C[NH+]3CC(C1O)(C[NH+](C2)C3[C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12C[NH+]3CC(C1O)(C[NH+](C2)C3[C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12C[NH+]3CC(C1O)(C[NH+](C2)C3[C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12C[NH+]3CC(C1O)(C[NH+](C2)C3[C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12CC3(C[NH+](C1)C([NH+](C2)C3)[C@H]([C@H]([C@@H](CO)O)O)O)C,0,[R][N+]([R])([R])C[N+]([R])([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12CC3(C[NH+](C1)C([NH+](C2)C3)[C@H]([C@H]([C@@H](CO)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12CC3(C[NH+](C1)C([NH+](C2)C3)[C@H]([C@H]([C@@H](CO)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12CC3(C[NH+](C1)C([NH+](C2)C3)[C@H]([C@H]([C@@H](CO)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,CC12CC3(C[NH+](C1)C([NH+](C2)C3)[C@H]([C@H]([C@@H](CO)O)O)O)C,0,O[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c(nc[nH]1)C[C@@H](c2nc(no2)[C@H]3C[NH+]4CCN3CC4)[NH3+],0,[R]N([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c(nc[nH]1)C[C@@H](c2nc(no2)[C@H]3C[NH+]4CCN3CC4)[NH3+],0,[R][N+]([R])([R])[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c(nc[nH]1)C[C@@H](c2nc(no2)[C@H]3C[NH+]4CCN3CC4)[NH3+],0,[R][N+]([R])([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c(nc[nH]1)C[C@@H](c2nc(no2)[C@H]3C[NH+]4CCN3CC4)[NH3+],0,[Nar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c(nc[nH]1)C[C@@H](c2nc(no2)[C@H]3C[NH+]4CCN3CC4)[NH3+],0,[Nar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c(nc[nH]1)C[C@@H](c2nc(no2)[C@H]3C[NH+]4CCN3CC4)[NH3+],0,[Nar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c(nc[nH]1)C[C@@H](c2nc(no2)[C@H]3C[NH+]4CCN3CC4)[NH3+],0,[Nar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c(nc[nH]1)C[C@@H](c2nc(no2)[C@H]3C[NH+]4CCN3CC4)[NH3+],0,[Oar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c([nH+]c[nH]1)C[C@@H](c2nc(no2)[C@H]3CSCCS3)[NH3+],0,[R]S[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c([nH+]c[nH]1)C[C@@H](c2nc(no2)[C@H]3CSCCS3)[NH3+],0,[R][N+]([R])([R])[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c([nH+]c[nH]1)C[C@@H](c2nc(no2)[C@H]3CSCCS3)[NH3+],0,[R]S[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c([nH+]c[nH]1)C[C@@H](c2nc(no2)[C@H]3CSCCS3)[NH3+],0,[Nar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c([nH+]c[nH]1)C[C@@H](c2nc(no2)[C@H]3CSCCS3)[NH3+],0,[Nar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c([nH+]c[nH]1)C[C@@H](c2nc(no2)[C@H]3CSCCS3)[NH3+],0,[Nar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c([nH+]c[nH]1)C[C@@H](c2nc(no2)[C@H]3CSCCS3)[NH3+],0,[Nar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c([nH+]c[nH]1)C[C@@H](c2nc(no2)[C@H]3CSCCS3)[NH3+],0,[Oar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1cn(c[nH+]1)[C@H]2CCC[C@@H]2NC(=O)[C@@H]3COC[C@@H]3[NH3+],0,O=C([R])N([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1cn(c[nH+]1)[C@H]2CCC[C@@H]2NC(=O)[C@@H]3COC[C@@H]3[NH3+],0,[R]O[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1cn(c[nH+]1)[C@H]2CCC[C@@H]2NC(=O)[C@@H]3COC[C@@H]3[NH3+],0,[R][N+]([R])([R])[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1cn(c[nH+]1)[C@H]2CCC[C@@H]2NC(=O)[C@@H]3COC[C@@H]3[NH3+],0,[Nar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1cn(c[nH+]1)[C@H]2CCC[C@@H]2NC(=O)[C@@H]3COC[C@@H]3[NH3+],0,[Nar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c([nH+]c[nH]1)C[C@H](c2nc(no2)C3CCCCC3)[NH3+],0,[R][N+]([R])([R])[Cal]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c([nH+]c[nH]1)C[C@H](c2nc(no2)C3CCCCC3)[NH3+],0,[Nar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c([nH+]c[nH]1)C[C@H](c2nc(no2)C3CCCCC3)[NH3+],0,[Nar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c([nH+]c[nH]1)C[C@H](c2nc(no2)C3CCCCC3)[NH3+],0,[Nar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c([nH+]c[nH]1)C[C@H](c2nc(no2)C3CCCCC3)[NH3+],0,[Nar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,c1c([nH+]c[nH]1)C[C@H](c2nc(no2)C3CCCCC3)[NH3+],0,[Oar]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1COCC[NH+](CCOCC[NH+]1CC(=O)N)CC(=O)N,0,[R]O[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1COCC[NH+](CCOCC[NH+]1CC(=O)N)CC(=O)N,0,[R][N+]([R])([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1COCC[NH+](CCOCC[NH+]1CC(=O)N)CC(=O)N,0,[R]O[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1COCC[NH+](CCOCC[NH+]1CC(=O)N)CC(=O)N,0,[R][N+]([R])([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1COCC[NH+](CCOCC[NH+]1CC(=O)N)CC(=O)N,0,O=C([R])N([R])[R]
C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)[NH2+]C)O)[NH2+]C)O)O,C1COCC[NH+](CCOCC[NH+]1CC(=O)N)CC(=O)N,0,O=C([R])N([R])[R]
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)[O-],CC(C)CC1(CCCC1)c2nnc(o2)CCCCC(=O)[O-],0,O=C([O-])[R]
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)[O-],CC(C)CC1(CCCC1)c2nnc(o2)CCCCC(=O)[O-],0,[Nar]
